,CHAM1,CHAM2,CHAM3,CHAM4,CHAM5
12/19/18 21:00,13.2,33.9,39.1,12.2,42.1
12/19/18 22:00,12.4,19.6,22.8,12.0,24.1
12/19/18 23:00,9.8,15.8,18.7,9.3,20.0
12/20/18 0:00,9.8,15.0,18.0,9.3,19.2
12/20/18 1:00,9.7,15.1,18.1,9.2,19.2
12/20/18 2:00,9.6,15.0,18.1,9.1,19.3
12/20/18 3:00,9.5,14.9,17.8,9.0,19.0
12/20/18 4:00,10.2,15.3,18.4,9.7,19.8
12/20/18 5:00,11.1,16.2,23.6,11.7,26.9
12/20/18 6:00,16.7,13.5,46.1,15.3,64.4
12/20/18 7:00,42.7,32.5,129.2,35.1,190.2
12/20/18 8:00,76.5,77.2,326.1,92.7,513.0
12/20/18 9:00,75.8,74.3,305.2,83.5,488.3
12/20/18 10:00,75.1,75.3,300.9,78.0,468.6
12/20/18 11:00,58.3,74.6,247.5,54.1,379.1
12/20/18 12:00,28.0,70.8,128.8,22.0,159.0
12/20/18 13:00,90.9,70.3,334.6,93.4,535.9
12/20/18 14:00,75.8,72.3,303.5,82.8,493.2
12/20/18 15:00,71.6,72.1,295.9,80.5,470.8
12/20/18 16:00,46.9,68.9,206.8,51.1,341.4
12/20/18 17:00,24.2,21.8,68.8,23.4,99.2
12/20/18 18:00,23.6,21.1,60.8,24.8,89.3
12/20/18 19:00,21.0,19.8,42.1,14.0,67.4
12/20/18 20:00,17.7,19.2,30.6,11.2,38.3
12/20/18 21:00,15.8,18.5,28.5,10.6,29.7
12/20/18 22:00,11.9,18.4,23.7,10.6,24.9
12/20/18 23:00,10.1,16.9,20.1,9.8,21.3
12/21/18 0:00,9.9,16.8,20.0,9.8,21.3
12/21/18 1:00,9.9,16.2,19.6,9.7,20.9
12/21/18 2:00,9.8,16.4,19.8,9.5,20.9
12/21/18 3:00,9.9,16.6,19.7,9.7,21.0
12/21/18 4:00,10.4,17.0,20.2,10.3,21.6
12/21/18 5:00,11.1,16.6,21.7,10.2,24.3
12/21/18 6:00,18.3,16.1,43.8,15.7,62.7
12/21/18 7:00,45.1,32.6,133.3,37.2,196.5
12/21/18 8:00,75.7,81.9,327.9,94.6,519.8
12/21/18 9:00,76.0,80.6,308.7,83.8,492.7
12/21/18 10:00,72.9,77.4,300.6,81.5,476.6
12/21/18 11:00,61.5,76.6,250.5,55.1,386.2
12/21/18 12:00,26.5,73.8,127.8,22.9,159.9
12/21/18 13:00,89.6,74.8,332.6,93.8,531.9
12/21/18 14:00,74.0,72.2,297.1,81.5,486.3
12/21/18 15:00,74.5,74.6,299.9,82.1,481.4
12/21/18 16:00,47.6,71.5,211.3,55.1,354.9
12/21/18 17:00,25.2,32.5,75.2,23.3,106.2
12/21/18 18:00,24.5,45.5,77.3,21.6,105.2
12/21/18 19:00,23.0,46.1,66.8,14.3,83.8
12/21/18 20:00,19.8,23.6,36.0,12.5,40.6
12/21/18 21:00,14.7,18.9,25.8,10.6,28.5
12/21/18 22:00,8.1,16.0,18.5,8.0,19.7
12/21/18 23:00,6.6,13.0,15.8,6.5,16.9
12/22/18 0:00,5.2,10.9,13.7,5.0,14.8
12/22/18 1:00,5.1,11.3,13.9,4.9,15.0
12/22/18 2:00,5.3,11.6,14.1,5.2,15.4
12/22/18 3:00,5.2,11.5,14.1,5.1,15.2
12/22/18 4:00,5.8,12.2,14.8,5.7,16.1
12/22/18 5:00,5.6,11.7,14.1,5.6,15.4
12/22/18 6:00,5.1,11.3,14.0,4.9,15.2
12/22/18 7:00,4.3,10.7,14.0,4.3,15.2
12/22/18 8:00,3.5,9.9,14.7,3.4,15.9
12/22/18 9:00,3.6,10.2,18.2,3.4,22.4
12/22/18 10:00,5.9,12.7,21.7,5.9,27.2
12/22/18 11:00,6.7,11.6,23.5,6.3,38.0
12/22/18 12:00,9.5,9.9,23.9,6.1,55.5
12/22/18 13:00,6.4,9.9,20.7,6.2,45.0
12/22/18 14:00,4.3,7.8,14.4,4.1,35.0
12/22/18 15:00,3.2,6.8,10.9,3.1,29.8
12/22/18 16:00,4.3,7.5,10.4,3.8,25.0
12/22/18 17:00,6.5,12.0,14.5,6.3,21.7
12/22/18 18:00,8.4,16.5,19.0,8.2,21.7
12/22/18 19:00,10.5,18.5,21.1,10.3,22.5
12/22/18 20:00,10.5,18.7,21.2,10.4,22.7
12/22/18 21:00,8.4,16.6,19.0,8.4,20.5
12/22/18 22:00,5.1,13.1,15.5,4.9,16.7
12/22/18 23:00,7.5,15.2,17.6,7.4,18.7
12/23/18 0:00,7.5,14.6,17.1,7.6,18.3
12/23/18 1:00,7.5,14.4,16.8,7.3,18.1
12/23/18 2:00,6.6,13.3,15.8,6.5,16.8
12/23/18 3:00,6.3,13.1,15.6,6.1,16.7
12/23/18 4:00,6.8,13.6,16.2,6.7,17.3
12/23/18 5:00,6.7,13.3,16.6,6.6,17.8
12/23/18 6:00,8.3,12.5,19.6,5.7,20.7
12/23/18 7:00,8.2,12.4,17.3,5.8,20.0
12/23/18 8:00,8.7,12.8,19.7,6.7,28.2
12/23/18 9:00,7.3,11.8,21.0,6.0,25.8
12/23/18 10:00,6.4,11.9,21.7,5.5,28.0
12/23/18 11:00,6.3,10.3,24.3,5.5,29.7
12/23/18 12:00,9.2,7.8,25.3,6.1,30.8
12/23/18 13:00,11.1,8.4,27.4,6.8,32.8
12/23/18 14:00,13.0,14.7,32.9,8.7,39.7
12/23/18 15:00,13.9,14.2,32.3,9.2,35.4
12/23/18 16:00,13.9,9.2,22.8,6.1,24.0
12/23/18 17:00,7.9,11.5,16.6,6.0,17.8
12/23/18 18:00,10.8,18.5,21.2,10.6,22.3
12/23/18 19:00,11.2,18.8,21.5,10.8,23.0
12/23/18 20:00,10.4,17.9,20.7,10.0,21.9
12/23/18 21:00,4.6,12.5,15.0,4.5,16.1
12/23/18 22:00,6.8,14.6,17.1,6.7,18.3
12/23/18 23:00,7.2,14.7,17.1,7.0,18.3
12/24/18 0:00,6.7,13.9,16.3,6.5,17.4
12/24/18 1:00,6.2,13.1,15.5,6.3,16.7
12/24/18 2:00,6.1,12.9,15.4,5.9,16.6
12/24/18 3:00,6.3,12.9,15.4,6.0,16.5
12/24/18 4:00,6.8,13.5,16.0,6.8,17.1
12/24/18 5:00,7.8,13.3,20.7,8.2,23.1
12/24/18 6:00,10.4,13.9,41.2,14.9,55.7
12/24/18 7:00,43.2,33.0,131.7,34.6,195.4
12/24/18 8:00,107.0,82.1,415.3,120.7,638.6
12/24/18 9:00,93.5,82.0,372.9,102.2,593.8
12/24/18 10:00,91.7,82.1,356.5,94.9,566.6
12/24/18 11:00,73.1,81.1,286.7,64.1,445.7
12/24/18 12:00,28.1,78.7,138.2,23.2,170.5
12/24/18 13:00,105.6,80.1,389.9,107.9,614.3
12/24/18 14:00,88.2,80.1,347.2,96.1,548.2
12/24/18 15:00,86.7,80.0,336.8,92.7,538.5
12/24/18 16:00,52.3,77.7,239.1,61.9,389.1
12/24/18 17:00,24.5,23.1,70.8,23.8,101.8
12/24/18 18:00,25.7,75.0,117.1,25.6,146.3
12/24/18 19:00,24.9,70.8,105.7,21.9,126.4
12/24/18 20:00,21.1,28.0,44.0,12.3,48.9
12/24/18 21:00,13.6,19.0,24.5,11.1,25.9
12/24/18 22:00,11.5,18.8,22.0,10.9,23.2
12/24/18 23:00,10.4,17.5,20.3,10.2,21.4
12/25/18 0:00,10.2,16.7,19.5,10.0,20.7
12/25/18 1:00,10.3,16.7,19.4,10.1,20.7
12/25/18 2:00,10.3,16.6,19.4,10.3,20.5
12/25/18 3:00,10.3,16.7,19.4,10.1,20.6
12/25/18 4:00,10.9,16.8,19.7,10.8,21.0
12/25/18 5:00,11.7,17.4,22.1,10.9,26.5
12/25/18 6:00,17.4,16.4,42.7,15.5,63.2
12/25/18 7:00,43.7,31.9,127.6,33.7,191.4
12/25/18 8:00,86.9,80.6,352.3,99.4,556.0
12/25/18 9:00,81.6,83.3,325.6,86.6,510.3
12/25/18 10:00,79.8,83.7,316.2,83.5,499.4
12/25/18 11:00,65.1,79.9,260.3,57.1,404.8
12/25/18 12:00,25.8,75.2,129.1,22.0,163.1
12/25/18 13:00,96.4,77.6,355.2,101.1,564.1
12/25/18 14:00,81.6,78.1,322.4,87.1,514.8
12/25/18 15:00,80.2,77.4,313.1,82.9,496.2
12/25/18 16:00,50.7,72.6,221.8,55.9,367.9
12/25/18 17:00,24.6,19.8,66.1,22.3,96.8
12/25/18 18:00,22.1,23.8,59.5,24.6,85.2
12/25/18 19:00,17.3,22.3,47.1,21.4,64.3
12/25/18 20:00,13.9,20.9,28.1,12.4,33.1
12/25/18 21:00,11.3,19.8,23.3,11.1,25.3
12/25/18 22:00,11.0,19.4,22.1,10.9,23.3
12/25/18 23:00,10.4,17.6,20.2,10.2,21.5
12/26/18 0:00,10.4,17.1,19.8,10.3,21.1
12/26/18 1:00,8.5,15.2,17.8,8.4,19.0
12/26/18 2:00,5.9,12.3,14.8,5.7,16.0
12/26/18 3:00,6.6,13.0,15.8,6.5,17.1
12/26/18 4:00,7.2,13.7,16.6,7.0,17.8
12/26/18 5:00,7.7,14.4,19.7,7.3,23.5
12/26/18 6:00,15.9,15.3,46.3,14.4,65.1
12/26/18 7:00,42.8,33.4,127.7,33.6,189.4
12/26/18 8:00,82.2,79.9,333.9,93.5,526.7
12/26/18 9:00,76.9,80.3,309.2,83.3,483.4
12/26/18 10:00,74.1,77.2,302.5,79.6,477.1
12/26/18 11:00,62.7,79.3,257.3,56.3,391.8
12/26/18 12:00,27.0,74.9,131.7,21.9,157.7
12/26/18 13:00,89.5,75.4,333.8,93.6,517.9
12/26/18 14:00,74.7,75.1,305.5,82.6,484.5
12/26/18 15:00,79.0,75.3,310.4,82.0,482.7
12/26/18 16:00,47.9,72.1,219.5,55.4,358.1
12/26/18 17:00,23.4,43.5,88.1,23.2,118.6
12/26/18 18:00,22.8,43.5,82.9,25.4,110.6
12/26/18 19:00,20.0,42.7,69.9,21.1,90.4
12/26/18 20:00,15.9,34.3,44.2,11.3,48.3
12/26/18 21:00,11.0,33.0,36.9,10.7,39.6
12/26/18 22:00,10.5,26.3,29.1,10.4,30.3
12/26/18 23:00,9.7,15.9,18.6,9.6,19.9
12/27/18 0:00,9.6,15.2,17.8,9.6,19.2
12/27/18 1:00,9.8,15.5,18.1,9.8,19.3
12/27/18 2:00,9.6,15.3,17.9,9.5,19.2
12/27/18 3:00,9.6,15.2,17.9,9.5,19.2
12/27/18 4:00,10.5,16.0,18.8,10.3,20.3
12/27/18 5:00,10.9,16.5,21.7,10.3,25.0
12/27/18 6:00,18.0,17.4,48.4,19.3,64.8
12/27/18 7:00,42.1,31.8,126.4,34.3,186.1
12/27/18 8:00,75.2,77.6,316.2,89.6,497.0
12/27/18 9:00,75.8,71.5,295.9,81.3,462.7
12/27/18 10:00,68.9,71.8,290.1,80.5,452.0
12/27/18 11:00,60.5,70.9,241.7,54.4,369.7
12/27/18 12:00,27.6,69.5,124.0,21.5,150.8
12/27/18 13:00,86.6,69.7,319.8,91.1,502.4
12/27/18 14:00,76.2,70.1,298.9,83.3,472.6
12/27/18 15:00,74.3,72.4,292.0,82.5,461.0
12/27/18 16:00,52.7,72.1,212.5,59.1,349.0
12/27/18 17:00,27.3,44.5,93.3,24.8,123.5
12/27/18 18:00,19.2,55.3,90.9,24.3,112.9
12/27/18 19:00,15.2,52.4,77.5,19.3,91.6
12/27/18 20:00,14.7,20.7,31.5,10.4,33.0
12/27/18 21:00,10.8,18.0,23.5,10.0,24.7
12/27/18 22:00,10.1,18.1,22.5,10.1,23.7
12/27/18 23:00,9.5,15.9,18.5,9.4,19.8
12/28/18 0:00,8.5,14.6,17.3,8.3,18.6
12/28/18 1:00,8.4,14.2,16.8,8.3,18.0
12/28/18 2:00,8.3,14.3,16.8,8.2,17.9
12/28/18 3:00,8.5,14.0,16.7,8.3,18.0
12/28/18 4:00,9.0,14.9,17.6,8.9,18.8
12/28/18 5:00,10.1,16.1,20.7,9.1,23.8
12/28/18 6:00,15.9,15.3,45.2,16.2,61.9
12/28/18 7:00,42.3,28.8,125.1,33.3,188.6
12/28/18 8:00,71.8,77.3,312.1,86.4,488.3
12/28/18 9:00,71.5,72.0,288.8,76.8,458.5
12/28/18 10:00,69.6,72.3,287.2,77.4,452.6
12/28/18 11:00,55.0,72.3,232.6,54.8,373.1
12/28/18 12:00,24.9,68.6,121.6,20.9,151.9
12/28/18 13:00,85.9,70.9,319.8,91.5,510.2
12/28/18 14:00,74.4,74.0,301.5,82.4,471.1
12/28/18 15:00,70.5,74.4,289.2,84.2,457.9
12/28/18 16:00,48.5,70.4,208.5,58.1,346.5
12/28/18 17:00,25.2,42.1,82.3,26.5,107.0
12/28/18 18:00,21.6,45.4,71.4,25.6,89.8
12/28/18 19:00,19.7,42.5,53.8,13.9,61.3
12/28/18 20:00,19.2,33.2,42.9,12.6,45.5
12/28/18 21:00,16.3,18.9,26.9,11.5,29.4
12/28/18 22:00,13.7,18.3,23.3,11.1,24.5
12/28/18 23:00,8.1,14.3,16.7,8.1,17.7
12/29/18 0:00,8.1,13.9,16.3,8.1,17.6
12/29/18 1:00,8.0,13.7,16.0,7.9,17.0
12/29/18 2:00,7.8,12.9,15.2,7.8,16.4
12/29/18 3:00,8.1,13.6,16.0,8.1,17.1
12/29/18 4:00,8.5,13.8,16.1,8.3,17.3
12/29/18 5:00,9.2,14.8,17.2,9.1,18.2
12/29/18 6:00,6.9,12.9,15.4,6.7,16.4
12/29/18 7:00,6.0,21.4,23.7,6.0,24.8
12/29/18 8:00,9.4,43.3,49.8,5.1,51.9
12/29/18 9:00,12.1,33.7,42.7,5.3,47.8
12/29/18 10:00,12.7,35.9,46.8,6.0,53.3
12/29/18 11:00,12.7,34.1,44.9,6.0,51.6
12/29/18 12:00,12.8,33.5,44.7,6.1,51.6
12/29/18 13:00,12.8,33.5,44.5,6.1,51.4
12/29/18 14:00,12.7,32.7,43.4,6.0,50.4
12/29/18 15:00,11.3,31.6,40.8,5.9,47.3
12/29/18 16:00,8.9,18.3,23.0,6.8,29.4
12/29/18 17:00,10.1,15.7,18.3,10.0,23.1
12/29/18 18:00,10.9,18.3,21.0,10.8,22.0
12/29/18 19:00,11.0,18.3,20.8,10.9,21.9
12/29/18 20:00,10.9,18.3,20.8,11.0,21.9
12/29/18 21:00,9.8,16.8,19.6,9.7,20.7
12/29/18 22:00,9.6,16.7,19.3,9.5,20.3
12/29/18 23:00,9.0,15.6,18.0,9.0,19.2
12/30/18 0:00,9.1,15.1,17.7,9.0,18.7
12/30/18 1:00,8.9,15.1,17.8,9.0,18.9
12/30/18 2:00,9.1,15.2,17.8,8.9,18.9
12/30/18 3:00,9.0,15.1,17.8,8.9,18.8
12/30/18 4:00,9.6,15.7,18.4,9.5,19.3
12/30/18 5:00,9.6,15.4,18.2,9.6,19.4
12/30/18 6:00,8.4,14.5,17.0,8.2,18.1
12/30/18 7:00,7.7,14.0,16.6,7.6,17.6
12/30/18 8:00,5.7,12.0,14.5,5.7,15.6
12/30/18 9:00,5.8,12.2,15.4,5.8,16.6
12/30/18 10:00,5.7,12.1,16.3,5.7,17.4
12/30/18 11:00,5.4,9.9,14.1,5.4,15.2
12/30/18 12:00,5.7,9.2,13.4,5.6,14.6
12/30/18 13:00,5.6,9.1,13.4,5.6,14.5
12/30/18 14:00,4.1,7.6,11.8,4.0,12.9
12/30/18 15:00,4.4,8.0,12.1,4.4,13.2
12/30/18 16:00,5.1,8.6,11.2,5.1,12.4
12/30/18 17:00,5.5,10.7,13.1,5.4,14.1
12/30/18 18:00,9.2,16.6,18.9,9.1,20.0
12/30/18 19:00,9.5,16.9,19.3,9.4,20.4
12/30/18 20:00,9.5,16.9,19.2,9.3,20.3
12/30/18 21:00,7.8,15.1,17.5,7.8,18.5
12/30/18 22:00,7.4,14.7,16.9,7.3,18.2
12/30/18 23:00,6.7,13.0,15.2,6.7,16.2
12/31/18 0:00,6.7,12.7,15.1,6.7,16.2
12/31/18 1:00,6.8,12.5,14.9,6.7,16.0
12/31/18 2:00,6.8,12.7,15.1,6.7,16.2
12/31/18 3:00,6.7,12.7,15.0,6.6,16.1
12/31/18 4:00,7.2,13.2,15.5,7.2,16.5
12/31/18 5:00,7.2,13.0,15.3,7.2,16.3
12/31/18 6:00,5.1,11.1,13.6,5.0,14.7
12/31/18 7:00,4.1,10.0,12.3,4.0,13.3
12/31/18 8:00,4.4,10.6,14.0,4.3,15.0
12/31/18 9:00,4.4,10.9,15.2,4.3,16.3
12/31/18 10:00,4.4,10.7,14.9,4.5,16.0
12/31/18 11:00,4.5,9.3,13.4,4.4,14.5
12/31/18 12:00,4.3,7.7,10.0,4.2,11.0
12/31/18 13:00,4.5,8.0,10.4,4.5,11.5
12/31/18 14:00,4.4,7.9,10.1,4.4,11.2
12/31/18 15:00,4.5,7.9,10.3,4.4,11.6
12/31/18 16:00,4.6,8.0,10.3,4.4,11.3
12/31/18 17:00,4.4,9.7,12.1,4.3,13.2
12/31/18 18:00,7.3,14.8,17.1,7.2,18.2
12/31/18 19:00,7.6,15.0,17.4,7.4,18.4
12/31/18 20:00,7.5,15.0,17.4,7.3,18.6
12/31/18 21:00,7.0,14.6,16.9,6.9,18.0
12/31/18 22:00,6.7,14.1,16.3,6.6,17.4
12/31/18 23:00,6.2,12.2,14.5,6.2,15.7
1/1/19 0:00,5.9,11.3,13.6,5.9,14.7
1/1/19 1:00,6.0,11.7,14.0,5.9,15.1
1/1/19 2:00,5.5,11.2,13.5,5.4,14.6
1/1/19 3:00,5.2,10.8,13.1,5.2,14.2
1/1/19 4:00,5.9,11.5,13.8,5.8,14.9
1/1/19 5:00,6.0,11.8,14.0,5.9,15.1
1/1/19 6:00,4.7,10.8,13.2,4.7,14.3
1/1/19 7:00,4.3,10.1,12.5,4.3,13.6
1/1/19 8:00,4.5,10.5,12.9,4.3,14.0
1/1/19 9:00,4.4,10.4,13.1,4.4,14.1
1/1/19 10:00,7.8,11.3,17.2,5.1,18.4
1/1/19 11:00,6.2,9.5,13.6,4.7,14.7
1/1/19 12:00,4.8,8.1,10.5,4.6,11.5
1/1/19 13:00,6.8,8.0,12.5,4.4,13.7
1/1/19 14:00,7.0,8.2,12.8,4.7,13.8
1/1/19 15:00,6.9,8.2,12.8,4.6,14.1
1/1/19 16:00,7.5,8.8,13.3,5.1,14.4
1/1/19 17:00,8.7,10.9,16.4,5.4,17.6
1/1/19 18:00,10.1,14.4,20.1,6.8,21.2
1/1/19 19:00,10.5,14.8,20.5,7.2,21.5
1/1/19 20:00,11.6,16.0,21.5,8.4,22.5
1/1/19 21:00,10.2,14.4,20.0,6.9,21.2
1/1/19 22:00,8.4,14.7,18.2,7.2,19.3
1/1/19 23:00,6.3,12.3,14.6,6.2,15.6
1/2/19 0:00,6.1,11.9,14.3,6.1,15.4
1/2/19 1:00,6.3,12.2,14.5,6.3,15.5
1/2/19 2:00,6.2,12.0,14.2,6.1,15.3
1/2/19 3:00,6.2,11.9,14.3,6.2,15.4
1/2/19 4:00,7.0,12.7,15.1,6.8,16.3
1/2/19 5:00,7.7,13.5,16.4,7.1,21.2
1/2/19 6:00,11.9,14.1,37.6,14.0,53.4
1/2/19 7:00,37.1,28.7,117.9,34.3,172.3
1/2/19 8:00,86.3,74.0,344.2,98.2,528.1
1/2/19 9:00,79.0,75.0,312.4,85.7,476.8
1/2/19 10:00,74.4,71.4,295.3,80.2,456.1
1/2/19 11:00,61.4,70.3,250.0,59.6,380.9
1/2/19 12:00,23.3,67.5,120.8,23.6,152.6
1/2/19 13:00,85.2,67.2,317.0,89.9,495.2
1/2/19 14:00,74.4,69.0,297.3,82.1,468.4
1/2/19 15:00,74.0,68.9,293.1,80.0,458.9
1/2/19 16:00,49.4,66.7,217.0,58.8,350.1
1/2/19 17:00,26.4,24.2,73.6,25.9,104.1
1/2/19 18:00,21.7,25.5,55.0,19.8,79.5
1/2/19 19:00,20.2,21.9,44.6,16.1,59.9
1/2/19 20:00,16.0,20.3,31.2,12.0,39.9
1/2/19 21:00,14.1,18.1,25.5,10.7,28.5
1/2/19 22:00,13.8,17.7,23.9,10.3,25.6
1/2/19 23:00,13.0,15.4,21.3,9.6,22.5
1/3/19 0:00,9.2,14.2,17.1,8.9,18.4
1/3/19 1:00,9.2,14.6,17.2,9.1,18.3
1/3/19 2:00,9.0,14.3,17.0,8.8,18.1
1/3/19 3:00,9.0,14.1,16.9,8.9,18.1
1/3/19 4:00,9.3,14.5,17.1,9.2,18.4
1/3/19 5:00,11.7,16.4,24.0,13.1,28.6
1/3/19 6:00,16.0,15.6,45.1,20.3,63.0
1/3/19 7:00,41.0,18.5,110.5,35.5,168.3
1/3/19 8:00,70.0,56.8,284.5,85.2,449.5
1/3/19 9:00,65.4,73.4,280.7,76.3,434.6
1/3/19 10:00,67.6,71.2,275.9,78.6,428.8
1/3/19 11:00,54.4,68.7,227.8,54.8,352.4
1/3/19 12:00,25.0,65.2,123.8,23.5,157.5
1/3/19 13:00,73.8,65.3,285.5,78.2,441.0
1/3/19 14:00,65.1,66.3,271.8,77.3,422.5
1/3/19 15:00,59.9,64.1,255.8,73.1,406.1
1/3/19 16:00,42.3,62.4,196.9,53.5,319.5
1/3/19 17:00,25.7,32.5,84.3,25.0,116.2
1/3/19 18:00,21.0,22.2,58.1,22.8,81.6
1/3/19 19:00,13.3,18.3,34.6,11.5,47.8
1/3/19 20:00,9.8,18.0,25.7,9.8,32.6
1/3/19 21:00,7.5,15.5,20.1,7.5,21.3
1/3/19 22:00,7.4,15.1,18.0,7.3,19.2
1/3/19 23:00,6.6,12.5,15.2,6.6,16.5
1/4/19 0:00,6.6,12.6,15.1,6.7,16.3
1/4/19 1:00,6.7,12.7,15.3,6.5,16.6
1/4/19 2:00,6.6,12.7,15.3,6.6,16.5
1/4/19 3:00,6.2,12.1,14.8,6.2,16.0
1/4/19 4:00,6.7,12.7,15.2,6.5,16.4
1/4/19 5:00,7.2,12.9,21.6,10.8,24.2
1/4/19 6:00,12.4,12.9,37.8,17.3,56.1
1/4/19 7:00,36.9,22.3,107.7,30.9,160.1
1/4/19 8:00,63.5,71.4,283.8,79.3,443.7
1/4/19 9:00,60.3,67.2,260.9,74.6,410.0
1/4/19 10:00,62.9,66.5,258.8,72.3,408.5
1/4/19 11:00,53.1,56.2,212.8,52.9,337.8
1/4/19 12:00,26.6,66.8,125.5,22.9,155.1
1/4/19 13:00,74.7,64.7,281.8,75.7,437.8
1/4/19 14:00,60.4,64.2,259.4,74.9,410.5
1/4/19 15:00,61.4,64.2,254.1,71.2,404.0
1/4/19 16:00,41.8,62.8,189.1,52.4,314.5
1/4/19 17:00,26.4,51.0,97.4,26.5,126.7
1/4/19 18:00,20.4,26.2,58.0,25.3,83.2
1/4/19 19:00,18.9,21.5,40.0,16.0,53.8
1/4/19 20:00,18.6,20.2,33.3,12.4,37.7
1/4/19 21:00,14.5,18.8,26.0,11.0,28.6
1/4/19 22:00,11.5,17.5,21.9,9.6,23.3
1/4/19 23:00,8.7,14.4,16.8,8.7,18.1
1/5/19 0:00,8.2,13.7,16.2,8.0,17.6
1/5/19 1:00,8.0,13.4,15.9,7.9,17.2
1/5/19 2:00,8.0,13.6,16.1,7.7,17.3
1/5/19 3:00,7.9,13.3,15.7,7.7,17.0
1/5/19 4:00,8.8,14.4,16.9,8.7,18.1
1/5/19 5:00,8.3,14.2,16.9,8.2,18.3
1/5/19 6:00,7.1,13.1,15.7,6.9,16.9
1/5/19 7:00,5.8,13.5,16.4,5.7,17.6
1/5/19 8:00,6.1,14.9,18.5,5.9,19.8
1/5/19 9:00,6.3,14.9,20.8,5.4,24.4
1/5/19 10:00,8.1,15.0,22.8,5.7,32.8
1/5/19 11:00,10.2,14.3,24.1,6.0,40.9
1/5/19 12:00,9.4,12.4,21.3,5.8,39.0
1/5/19 13:00,7.0,12.5,18.8,5.9,36.6
1/5/19 14:00,7.4,12.5,19.1,6.0,35.1
1/5/19 15:00,7.0,12.5,18.4,6.0,31.4
1/5/19 16:00,8.6,14.0,20.0,7.6,30.1
1/5/19 17:00,10.1,18.1,23.6,9.7,25.0
1/5/19 18:00,10.7,21.8,27.2,10.5,28.6
1/5/19 19:00,11.0,21.0,25.3,10.9,26.7
1/5/19 20:00,11.0,19.0,21.5,10.8,22.9
1/5/19 21:00,9.7,17.6,20.1,9.4,21.6
1/5/19 22:00,9.7,17.7,20.2,9.5,21.6
1/5/19 23:00,9.0,15.9,18.4,8.9,19.9
1/6/19 0:00,8.8,15.1,17.4,8.8,18.9
1/6/19 1:00,8.9,15.1,17.5,8.7,19.0
1/6/19 2:00,8.9,15.3,17.7,8.8,19.1
1/6/19 3:00,8.9,15.5,18.1,8.9,19.6
1/6/19 4:00,9.3,15.7,18.1,9.3,19.4
1/6/19 5:00,9.3,15.8,18.2,9.1,19.7
1/6/19 6:00,7.6,14.9,17.3,7.5,18.6
1/6/19 7:00,7.5,14.6,17.1,7.5,18.4
1/6/19 8:00,10.5,13.5,20.5,6.3,21.9
1/6/19 9:00,14.0,13.6,26.1,6.1,27.4
1/6/19 10:00,13.8,13.4,26.7,6.2,28.1
1/6/19 11:00,14.1,13.1,27.3,6.5,28.5
1/6/19 12:00,14.3,10.5,24.9,6.8,26.4
1/6/19 13:00,14.2,10.6,24.2,6.4,25.5
1/6/19 14:00,14.4,10.7,23.9,6.4,25.9
1/6/19 15:00,14.1,10.6,23.7,6.2,24.9
1/6/19 16:00,12.1,11.4,21.6,7.0,22.9
1/6/19 17:00,7.3,13.7,18.4,7.1,19.5
1/6/19 18:00,10.2,18.7,21.8,10.1,23.1
1/6/19 19:00,11.4,19.7,22.3,11.3,23.5
1/6/19 20:00,11.3,19.8,22.3,11.2,23.6
1/6/19 21:00,9.5,17.9,20.6,9.3,21.8
1/6/19 22:00,9.5,17.9,20.5,9.4,21.6
1/6/19 23:00,8.9,16.6,19.2,8.8,20.5
1/7/19 0:00,9.0,16.1,18.8,8.8,19.9
1/7/19 1:00,8.6,15.4,18.1,8.4,19.4
1/7/19 2:00,8.5,15.4,17.9,8.3,19.1
1/7/19 3:00,8.4,15.5,18.1,8.3,19.4
1/7/19 4:00,8.9,15.7,18.7,8.8,20.5
1/7/19 5:00,10.0,15.9,20.5,9.0,24.5
1/7/19 6:00,13.2,16.6,37.6,16.1,60.7
1/7/19 7:00,42.4,28.4,119.9,38.2,170.7
1/7/19 8:00,81.1,82.2,337.4,100.3,533.9
1/7/19 9:00,79.4,81.5,312.7,88.2,485.6
1/7/19 10:00,80.2,80.2,314.5,89.3,487.3
1/7/19 11:00,66.5,60.7,247.7,65.2,402.8
1/7/19 12:00,27.7,57.8,115.5,26.9,144.8
1/7/19 13:00,91.2,76.1,341.6,101.2,532.4
1/7/19 14:00,80.9,78.0,313.6,89.4,497.9
1/7/19 15:00,78.2,76.9,307.3,86.2,484.5
1/7/19 16:00,54.9,67.5,214.1,56.8,350.5
1/7/19 17:00,24.9,24.3,74.3,24.9,105.5
1/7/19 18:00,20.4,25.2,63.5,25.8,90.0
1/7/19 19:00,13.9,18.7,43.3,20.2,62.0
1/7/19 20:00,13.2,18.5,26.7,10.2,31.0
1/7/19 21:00,9.1,17.0,20.2,8.7,22.0
1/7/19 22:00,9.4,17.1,20.0,9.1,21.3
1/7/19 23:00,8.7,16.1,18.7,8.6,20.0
1/8/19 0:00,8.7,15.3,17.9,8.6,19.2
1/8/19 1:00,8.8,15.4,18.0,8.5,19.4
1/8/19 2:00,8.6,15.3,18.0,8.5,19.2
1/8/19 3:00,8.6,15.3,17.9,8.4,19.1
1/8/19 4:00,9.2,16.0,18.7,9.1,20.1
1/8/19 5:00,9.9,15.8,22.3,11.0,24.7
