Time,Load,Outdoor,Humidity,Pressure,Solar
2016-01-19 14:00:00,63.81,90,65.1,29.75,620.1
2016-01-19 15:00:00,61.38,88.78,66.89,29.74,451
2016-01-19 16:00:00,59.31,88.62,68.38,29.74,132.25
2016-01-19 17:00:00,48.31,86.4,75.8,29.76,31
2016-01-19 18:00:00,29.25,85.4,79.3,29.78,0
2016-01-19 19:00:00,21.88,85,80.4,29.79,0
2016-01-19 20:00:00,16.12,85,78.56,29.84,0
2016-01-19 21:00:00,9.87,84.82,80.82,29.87,0
2016-01-19 22:00:00,9.38,84,81.4,29.87,0
2016-01-19 23:00:00,10.31,84,81,29.85,0
2016-01-20 00:00:00,8.06,83.78,82.67,29.86,0
2016-01-20 01:00:00,7.5,82.1,85.5,29.84,0
2016-01-20 02:00:00,7.5,81.64,82.91,29.82,0
2016-01-20 03:00:00,6.12,78.5,87,29.83,0
2016-01-20 04:00:00,7.56,75.7,94.1,29.84,0
2016-01-20 05:00:00,6.25,75.7,91.5,29.85,0
2016-01-20 06:00:00,5.81,77.2,92.4,29.85,11.2
2016-01-20 07:00:00,16.81,78.67,90.89,29.88,57.67
2016-01-20 08:00:00,22.94,81,87.11,29.9,220.22
2016-01-20 09:00:00,29.69,84.67,80.22,29.92,460.67
2016-01-20 10:00:00,42.31,85.33,78.67,29.92,390.67
2016-01-20 11:00:00,47.19,87.33,72.67,29.89,475.78
2016-01-20 12:00:00,40.06,89,68.64,29.87,550.73
2016-01-20 13:00:00,40.62,89.33,68.33,29.83,675.56
2016-01-20 14:00:00,51.31,89.9,66.6,29.81,585.1
2016-01-20 15:00:00,50.56,89.38,67.62,29.79,429.75
2016-01-20 16:00:00,52.88,88.89,69,29.79,206.33
2016-01-20 17:00:00,47.25,87.18,72.18,29.8,73.55
2016-01-20 18:00:00,29.38,85.25,77.12,29.81,1.75
2016-01-20 19:00:00,13.69,84.2,80,29.83,0
2016-01-20 20:00:00,12.06,84,82.3,29.84,0
2016-01-20 21:00:00,8.75,84,83,29.86,0
2016-01-20 22:00:00,9.87,83.4,83.8,29.87,0
2016-01-20 23:00:00,7.75,83,85.14,29.86,0
2016-01-21 00:00:00,7.5,83,86,29.86,0
2016-01-21 01:00:00,7.62,82.7,86.4,29.84,0
2016-01-21 02:00:00,7.25,82.3,86.3,29.83,0
2016-01-21 03:00:00,8.19,83,86,29.82,0
2016-01-21 04:00:00,7.69,81.9,87.3,29.83,0
2016-01-21 05:00:00,5.5,79.4,91.4,29.83,0
2016-01-21 06:00:00,5.38,78.4,91.9,29.85,2.1
2016-01-21 07:00:00,9.38,78.82,94.55,29.88,80.27
2016-01-21 08:00:00,27.12,81.6,90.3,29.9,158
2016-01-21 09:00:00,46,82.8,86.3,29.92,183
2016-01-21 10:00:00,55,85.43,80.29,29.92,434.86
2016-01-21 11:00:00,58.75,87.33,75.22,29.9,320.89
2016-01-21 12:00:00,51.25,88.82,70.91,29.87,583.27
2016-01-21 13:00:00,52.75,90,67,29.82,635
2016-01-21 14:00:00,59.75,91,65.33,29.8,633
2016-01-21 15:00:00,49.62,91.45,62.91,29.78,462
2016-01-21 16:00:00,48.62,90.88,61.62,29.78,287.25
2016-01-21 17:00:00,48.81,89,67.3,29.78,87.8
2016-01-21 18:00:00,34,86,75.22,29.79,2.33
2016-01-21 19:00:00,25.44,84.4,80.6,29.81,0
2016-01-21 20:00:00,13,84,82.18,29.82,0
2016-01-21 21:00:00,10,84,83.12,29.84,0
2016-01-21 22:00:00,13.75,83.55,84.64,29.86,0
2016-01-21 23:00:00,11,83,84.3,29.86,0
2016-01-22 00:00:00,10.38,83,85.4,29.85,0
2016-01-22 01:00:00,8.25,83,85,29.84,0
2016-01-22 02:00:00,7.75,82.27,85.36,29.84,0
2016-01-22 03:00:00,9.38,82,86,29.83,0
2016-01-22 04:00:00,6.56,82,86,29.84,0
2016-01-22 05:00:00,5.94,81.78,86.44,29.84,0
2016-01-22 06:00:00,5.94,81.5,87.2,29.86,1.8
2016-01-22 07:00:00,24.81,82.27,87.18,29.88,77.73
2016-01-22 08:00:00,37.06,84,80.1,29.91,274.6
2016-01-22 09:00:00,65.81,86.8,72.1,29.93,453.1
2016-01-22 10:00:00,67.5,88.45,67,29.92,455.73
2016-01-22 11:00:00,71.56,88.6,64.8,29.9,263.8
2016-01-22 12:00:00,65.75,90.75,60.25,29.87,631.12
2016-01-22 13:00:00,69.12,91.5,61.38,29.83,446.25
2016-01-22 14:00:00,78.19,92.67,60.33,29.81,639.56
2016-01-22 15:00:00,72.75,91.5,58.7,29.79,459.9
2016-01-22 16:00:00,60.38,90.88,58.38,29.8,288.5
2016-01-22 17:00:00,42.94,88.9,60.9,29.81,75.1
2016-01-22 18:00:00,34.94,87.09,63.73,29.84,1.45
2016-01-22 19:00:00,18.31,86,64.78,29.86,0
2016-01-22 20:00:00,8.81,85.1,71.5,29.88,0
2016-01-22 21:00:00,6.25,84.33,78.33,29.9,0
2016-01-22 22:00:00,8.37,84,81.33,29.9,0
2016-01-22 23:00:00,8.13,83,82.8,29.88,0
2016-01-23 00:00:00,8.25,83,84.44,29.88,0
2016-01-23 01:00:00,8.13,82,86,29.87,0
2016-01-23 02:00:00,7.75,82,86.58,29.85,0
2016-01-23 03:00:00,7.19,81.62,87,29.84,0
2016-01-23 04:00:00,8.69,81.09,87,29.84,0
2016-01-23 05:00:00,6.5,81,87,29.87,0
2016-01-23 06:00:00,6.5,81,87.12,29.89,1.75
2016-01-23 07:00:00,4.75,81.44,87.33,29.91,53.89
2016-01-23 08:00:00,6.38,83,85,29.93,116
2016-01-23 09:00:00,4.75,84.8,80.8,29.94,301.7
2016-01-23 10:00:00,3.75,87.64,72.64,29.94,423.91
2016-01-23 11:00:00,3,88.7,69.2,29.92,563.9
2016-01-23 12:00:00,1.75,90,66.11,29.88,683.11
2016-01-23 13:00:00,1.44,90.5,64.9,29.85,561.1
2016-01-23 14:00:00,1.12,90.78,64.44,29.82,482.22
2016-01-23 15:00:00,1.19,91.4,64.1,29.8,440.3
2016-01-23 16:00:00,5.62,90.27,65.45,29.8,256.55
2016-01-23 17:00:00,10.38,87.7,70.7,29.81,72.8
2016-01-23 18:00:00,10.25,85.33,75.67,29.83,2.11
2016-01-23 19:00:00,12.19,84.89,79.11,29.85,0
2016-01-23 20:00:00,7.94,84,81,29.88,0
2016-01-23 21:00:00,6.87,84,82.9,29.88,0
2016-01-23 22:00:00,7.81,84,85,29.89,0
2016-01-23 23:00:00,8.44,84,85.1,29.89,0
2016-01-24 00:00:00,9.75,83.5,85.6,29.88,0
2016-01-24 01:00:00,9.12,83,85,29.88,0
2016-01-24 02:00:00,8,83,85,29.87,0
2016-01-24 03:00:00,8,83,84.4,29.87,0
2016-01-24 04:00:00,8,82.67,84.89,29.87,0
2016-01-24 05:00:00,7.5,82.2,86,29.89,0
2016-01-24 06:00:00,7.62,80.89,84.33,29.92,0
2016-01-24 07:00:00,5.12,78,85.44,29.94,53.56
2016-01-24 08:00:00,4.12,78.56,83.33,29.97,149.67
2016-01-24 09:00:00,4.19,78.89,79.33,30,246.67
2016-01-24 10:00:00,4.69,77.88,72.88,30,169.62
2016-01-24 11:00:00,7.69,75.71,74.71,30.02,24.71
2016-01-24 12:00:00,5.31,72.55,86.45,29.98,31.27
2016-01-24 13:00:00,3.19,71.67,87.78,29.96,75.11
2016-01-24 14:00:00,4.12,73.25,82.88,29.94,102.62
2016-01-24 15:00:00,1.81,75.71,75.29,29.92,165.14
2016-01-24 16:00:00,10.38,76,71.3,29.93,121.2
2016-01-24 17:00:00,9.75,75.44,69.67,29.95,34.44
2016-01-24 18:00:00,8.37,73.56,68.33,29.97,1
2016-01-24 19:00:00,8.88,72.9,67.6,29.99,0
2016-01-24 20:00:00,7.25,70.73,72.73,30.03,0
2016-01-24 21:00:00,7.75,68.44,73.56,30.06,0
2016-01-24 22:00:00,4.88,66.33,75.11,30.07,0
2016-01-24 23:00:00,4.94,66,73.78,30.06,0
2016-01-25 00:00:00,5.06,65.67,73.11,30.07,0
2016-01-25 01:00:00,4.75,64.6,73.6,30.06,0
2016-01-25 02:00:00,5.75,64,72.4,30.06,0
2016-01-25 03:00:00,5.12,63.82,71.55,30.05,0
2016-01-25 04:00:00,4.12,63,71.88,30.05,0
2016-01-25 05:00:00,3.75,62.44,73.67,30.07,0
2016-01-25 06:00:00,4.19,62.91,74.82,30.07,1.64
2016-01-25 07:00:00,9.69,63,75.89,30.11,34.89
2016-01-25 08:00:00,12.75,62.44,76.56,30.13,84.11
2016-01-25 09:00:00,22.31,62.2,75,30.15,123.1
2016-01-25 10:00:00,31.06,62.7,70.5,30.15,186
2016-01-25 11:00:00,37.62,63,67.7,30.14,168.1
2016-01-25 12:00:00,36.12,63.38,66,30.1,185.38
2016-01-25 13:00:00,29.5,65.2,63.2,30.07,475
2016-01-25 14:00:00,37.62,66.33,61.11,30.03,357.89
2016-01-25 15:00:00,39.94,68,59.2,30,390.2
2016-01-25 16:00:00,44.94,66.56,60.78,29.99,175.44
2016-01-25 17:00:00,35.12,66,61.86,30,73.43
2016-01-25 18:00:00,26.44,64.2,62.7,30.02,2.7
2016-01-25 19:00:00,24.56,63.82,64.36,30.03,0
2016-01-25 20:00:00,22.75,63,66.7,30.05,0
2016-01-25 21:00:00,14.25,62.09,68.09,30.07,0
2016-01-25 22:00:00,5.19,62.27,67.64,30.07,0
2016-01-25 23:00:00,4.31,63,67,30.08,0
2016-01-26 00:00:00,5.12,63,66.9,30.08,0
2016-01-26 01:00:00,5.12,61.6,71.2,30.06,0
2016-01-26 02:00:00,4.88,61,73.55,30.05,0
2016-01-26 03:00:00,4.88,61,70.78,30.03,0
2016-01-26 04:00:00,4.56,61,70.5,30.04,0
2016-01-26 05:00:00,4.5,61,70.6,30.04,0
2016-01-26 06:00:00,4.94,61,70.1,30.05,1.2
2016-01-26 07:00:00,10.75,61,67.33,30.06,61.33
2016-01-26 08:00:00,12.5,62.3,64.8,30.07,245.2
2016-01-26 09:00:00,16.56,64.7,61.7,30.08,440.8
2016-01-26 10:00:00,17.81,66.4,59.8,30.09,588.4
2016-01-26 11:00:00,20.25,69,57.6,30.06,685.6
2016-01-26 12:00:00,8.25,71.3,54.1,30.04,729.6
2016-01-26 13:00:00,8.25,72.7,53.8,30,673.6
2016-01-26 14:00:00,19.25,74,53.2,29.96,606.1
2016-01-26 15:00:00,19,73.73,53.55,29.93,454.55
2016-01-26 16:00:00,24.56,73.1,54.7,29.94,277.7
2016-01-26 17:00:00,24.19,71.22,57.44,29.95,67.22
2016-01-26 18:00:00,12.75,70.18,59.27,29.95,2.36
2016-01-26 19:00:00,8.13,69.3,60.7,29.97,0
2016-01-26 20:00:00,5.81,68.22,62.11,30,0
2016-01-26 21:00:00,6.69,65.5,73.9,30.01,0
2016-01-26 22:00:00,4.25,63.7,77.5,30.02,0
2016-01-26 23:00:00,4.75,62.56,79.56,30.03,0
2016-01-27 00:00:00,4.5,62,81.2,30.02,0
2016-01-27 01:00:00,6.44,61,82.5,30.01,0
2016-01-27 02:00:00,4.44,61,84.11,29.98,0
2016-01-27 03:00:00,4.5,61,84.2,29.97,0
2016-01-27 04:00:00,4.88,61,84.45,29.97,0
2016-01-27 05:00:00,4.62,61,84,29.97,0
2016-01-27 06:00:00,6.12,61,84.12,29.98,1.75
2016-01-27 07:00:00,6.12,61.3,83.2,29.99,79.8
2016-01-27 08:00:00,8.62,62.5,80.9,30.02,263.9
2016-01-27 09:00:00,4.38,64.8,77,30.03,442.8
2016-01-27 10:00:00,7.25,68,71.9,30.02,593.7
2016-01-27 11:00:00,5.06,70.36,67.45,30,687.73
2016-01-27 12:00:00,7.94,74.67,61.33,29.97,715.33
2016-01-27 13:00:00,6.12,76.9,58.1,29.94,683.9
2016-01-27 14:00:00,10.75,78,57.2,29.9,590.7
2016-01-27 15:00:00,12.75,79.2,55.8,29.88,436.7
2016-01-27 16:00:00,18.06,79,56,29.88,311
2016-01-27 17:00:00,20.88,78.3,58.5,29.89,0
2016-01-27 18:00:00,19.94,77.2,61.6,29.89,0
2016-01-27 19:00:00,12.75,76,64,29.9,0
2016-01-27 20:00:00,13.19,75,64.6,29.91,0
2016-01-27 21:00:00,8.19,74,66,29.92,0
2016-01-27 22:00:00,7.5,72.6,67.5,29.94,0
2016-01-27 23:00:00,6,70.67,71,29.96,0
2016-01-28 00:00:00,5.38,69.8,73.2,29.95,0
2016-01-28 01:00:00,8.06,68.82,75.27,29.91,0
2016-01-28 02:00:00,6.25,67.9,76.7,29.9,0
2016-01-28 03:00:00,5.81,66.55,80.36,29.9,0
2016-01-28 04:00:00,7.75,66,82.33,29.89,0
2016-01-28 05:00:00,5,65.11,82.89,29.9,0
2016-01-28 06:00:00,5.5,65.8,81.1,29.92,1.6
2016-01-28 07:00:00,9.94,66.3,79.7,29.93,62.7
2016-01-28 08:00:00,14.81,68.4,76.3,29.94,245.9
2016-01-28 09:00:00,20.31,70,74.75,29.97,439.62
2016-01-28 10:00:00,33.44,73.4,70.1,29.96,585.2
2016-01-28 11:00:00,29.38,77.67,63.33,29.93,698.78
2016-01-28 12:00:00,21.25,80.4,60,29.89,742.9
2016-01-28 13:00:00,37.5,83.9,55,29.86,708.3
2016-01-28 14:00:00,35.12,85.9,52.7,29.83,611.4
2016-01-28 15:00:00,24.12,86.8,52,29.81,451.1
2016-01-28 16:00:00,31.62,87.45,51.45,29.81,252.27
2016-01-28 17:00:00,28.75,86,54.4,29.82,71.9
2016-01-28 18:00:00,24.12,83.7,58.6,29.82,2.4
2016-01-28 19:00:00,12.5,82.3,61.5,29.84,0
2016-01-28 20:00:00,10.88,81.2,63.5,29.85,0
2016-01-28 21:00:00,6.87,80.78,65,29.87,0
2016-01-28 22:00:00,5.62,79.82,67.36,29.88,0
2016-01-28 23:00:00,7.5,79,68.8,29.88,0
2016-01-29 00:00:00,5.38,77.64,69.36,29.87,0
2016-01-29 01:00:00,5.12,76.44,69.67,29.87,0
2016-01-29 02:00:00,7.06,75.4,71,29.86,0
2016-01-29 03:00:00,5,75,71.7,29.85,0
2016-01-29 04:00:00,5.75,74.4,72,29.86,0
2016-01-29 05:00:00,6.56,74,72,29.87,0
2016-01-29 06:00:00,6.75,74.1,73,29.89,1.4
2016-01-29 07:00:00,14.12,75.3,72.1,29.91,47.8
2016-01-29 08:00:00,13.75,77.44,69.22,29.93,188.78
2016-01-29 09:00:00,26.19,83.3,61.2,29.94,426
2016-01-29 10:00:00,41.64,86.8,55.8,29.94,568.3
2016-01-29 11:00:00,42,87.91,55.82,29.91,663.27
2016-01-29 12:00:00,38.44,89.33,54.44,29.88,702.56
2016-01-29 13:00:00,36.44,90.88,51.75,29.84,668.12
2016-01-29 14:00:00,46.88,91.2,51.9,29.81,587.5
2016-01-29 15:00:00,33.94,91.5,50.8,29.79,488.1
2016-01-29 16:00:00,35.94,91.4,51.7,29.79,302
2016-01-29 17:00:00,22.75,90.33,53.22,29.79,95.78
2016-01-29 18:00:00,14,87.67,57.78,29.8,2.33
2016-01-29 19:00:00,12.5,85.33,66.22,29.81,0
2016-01-29 20:00:00,7.75,84,69.6,29.83,0
2016-01-29 21:00:00,6.63,83,72.82,29.84,0
2016-01-29 22:00:00,7.38,83,75,29.84,0
2016-01-29 23:00:00,5.81,82,79,29.84,0
2016-01-30 00:00:00,6.25,81.1,81.4,29.83,0
2016-01-30 01:00:00,7.56,81,84.18,29.82,0
2016-01-30 02:00:00,5.75,80.1,86.4,29.8,0
2016-01-30 03:00:00,5.94,80,89.3,29.79,0
2016-01-30 04:00:00,7.69,79.27,90.64,29.8,0
2016-01-30 05:00:00,5.5,80,90.89,29.82,0
2016-01-30 06:00:00,5.44,80,90.5,29.83,1.4
2016-01-30 07:00:00,6.87,80,90.36,29.85,46.09
2016-01-30 08:00:00,8.5,80.9,89.3,29.87,122.1
2016-01-30 09:00:00,3.81,82.8,84.8,29.89,344.1
2016-01-30 10:00:00,3.38,86,75.27,29.88,471.18
2016-01-30 11:00:00,6.25,88,68.22,29.85,612.22
2016-01-30 12:00:00,2.94,89.36,63.45,29.83,664.91
2016-01-30 13:00:00,0.31,89.4,61.1,29.81,718.8
2016-01-30 14:00:00,1.94,90.6,59.4,29.78,618
2016-01-30 15:00:00,2.75,90.9,58.1,29.76,473.6
2016-01-30 16:00:00,8.31,90.7,57.4,29.76,293.3
2016-01-30 17:00:00,13.12,88.2,62.7,29.77,88.7
2016-01-30 18:00:00,12.25,84.89,74.22,29.78,0.78
2016-01-30 19:00:00,12,83.12,78.5,29.8,0
2016-01-30 20:00:00,13.94,83,81,29.82,0
2016-01-30 21:00:00,11.44,83,83.9,29.83,0
2016-01-30 22:00:00,9.75,82.27,85.09,29.84,0
2016-01-30 23:00:00,9.38,82,86.25,29.83,0
2016-01-31 00:00:00,8.75,82,87.9,29.84,0
2016-01-31 01:00:00,9.75,81.78,89,29.83,0
2016-01-31 02:00:00,7.5247064,81,89.56,29.81,0
2016-01-31 03:00:00,7.1559234,81,88.73,29.79,0
2016-01-31 04:00:00,6.750411,81,87.56,29.79,0
2016-01-31 05:00:00,6.449947,81,87.82,29.8,0
2016-01-31 06:00:00,6.227178,80.25,89.75,29.82,2.38
2016-01-31 07:00:00,6.1182556,80.4,89.8,29.84,34.7
2016-01-31 08:00:00,5.711432,83,84.8,29.87,241.8
2016-01-31 09:00:00,5.4894495,85.4,78.1,29.88,461.7
2016-01-31 10:00:00,5.32181,87.7,69.3,29.88,607.9
2016-01-31 11:00:00,5.376611,89,64.7,29.86,465.8
2016-01-31 12:00:00,5.176276,90.33,61.33,29.83,789.56
2016-01-31 13:00:00,5.1673784,91.09,58.91,29.79,740.27
2016-01-31 14:00:00,5.0649424,90.75,58.75,29.77,639.62
2016-01-31 15:00:00,6.247065,91.67,57.78,29.75,505.11
2016-01-31 16:00:00,8.641726,90.09,60.27,29.75,308.09
2016-01-31 17:00:00,11.693344,88.3,65.6,29.76,95.2
2016-01-31 18:00:00,10.981128,85.33,74,29.77,3.56
2016-01-31 19:00:00,10.522394,84,81,29.79,0
2016-01-31 20:00:00,9.716581,83,83.75,29.82,0
2016-01-31 21:00:00,9.206087,83,84.55,29.83,0
2016-01-31 22:00:00,8.638491,82.56,85.22,29.84,0
2016-01-31 23:00:00,8.256038,82,86.56,29.84,0
2016-02-01 00:00:00,7.6559567,81.5,87,29.88,0
2016-02-01 01:00:00,7.53151,81.2,89,29.89,0
2016-02-01 02:00:00,7.75,81,89.6,29.88,0
2016-02-01 03:00:00,7.25,80.75,90.3,29.87,0
2016-02-01 04:00:00,9.12,80.5,91,29.86,0
2016-02-01 05:00:00,7.25,80.7,90.6,29.86,0
2016-02-01 06:00:00,6.87,81,90.25,29.86,0
2016-02-01 07:00:00,16.5,81.2,89.9,29.86,75.1
2016-02-01 08:00:00,33.56,83.22,82.56,29.88,188.78
2016-02-01 09:00:00,51.69,84.1,79.1,29.9,237.2
2016-02-01 10:00:00,61.88,86.67,72.22,29.89,535.78
2016-02-01 11:00:00,72.19,88.36,66.64,29.88,293.09
2016-02-01 12:00:00,74.06,89.78,63.78,29.84,503
2016-02-01 13:00:00,72.75,89.6,64,29.81,718.9
2016-02-01 14:00:00,88.69,91,59.7,29.78,600.5
2016-02-01 15:00:00,82.81,92.36,56.09,29.76,386.55
2016-02-01 16:00:00,67.38,91.4,56.8,29.76,238.6
2016-02-01 17:00:00,49.38,90.91,57.27,29.76,70
2016-02-01 18:00:00,32.69,88.12,63.88,29.78,0.88
2016-02-01 19:00:00,19.94,85.6,71,29.79,0
2016-02-01 20:00:00,11.38,85,73,29.81,0
2016-02-01 21:00:00,11.5,84.3,75.7,29.83,0
2016-02-01 22:00:00,7.88,83.82,79.82,29.84,0
2016-02-01 23:00:00,7.69,83,81.5,29.83,0
2016-02-02 00:00:00,10.06,83,84.3,29.82,0
2016-02-02 01:00:00,7.62,82.1,86.4,29.81,0
2016-02-02 02:00:00,7.88,82,87.8,29.8,0
2016-02-02 03:00:00,8.88,81.8,88.1,29.8,0
2016-02-02 04:00:00,7.38,81,88.82,29.8,0
2016-02-02 05:00:00,6.94,81,89.1,29.82,0
2016-02-02 06:00:00,11.81,81.22,89,29.84,0
2016-02-02 07:00:00,22.38,81.9,87.4,29.86,37
2016-02-02 08:00:00,35.88,82.45,85.91,29.89,183.18
2016-02-02 09:00:00,57.38,85,80,29.91,290.67
2016-02-02 10:00:00,63.63,85.3,77,29.9,203
2016-02-02 11:00:00,50.19,84.5,75.2,29.89,481.1
2016-02-02 12:00:00,41.81,86.8,65.2,29.86,608
2016-02-02 13:00:00,44.88,88.18,58.91,29.83,652.82
2016-02-02 14:00:00,53.19,88.44,59.33,29.8,538.11
2016-02-02 15:00:00,57.56,88,60,29.78,370.2
2016-02-02 16:00:00,53.12,86.91,60.55,29.78,187.09
2016-02-02 17:00:00,43.44,86.44,60.33,29.8,67.33
2016-02-02 18:00:00,21.38,85.45,62.27,29.8,3.55
2016-02-02 19:00:00,18.69,85,61.9,29.82,0
2016-02-02 20:00:00,13,85,61,29.83,0
2016-02-02 21:00:00,10.5,84.5,60.4,29.85,0
2016-02-02 22:00:00,11.5,83.64,60.91,29.86,0
2016-02-02 23:00:00,10.25,82.6,61,29.86,0
2016-02-03 00:00:00,10.31,81.36,61.18,29.85,0
2016-02-03 01:00:00,11.06,80.5,61.6,29.84,0
2016-02-03 02:00:00,8.37,79.5,62.9,29.83,0
2016-02-03 03:00:00,8.37,78.5,63.4,29.82,0
2016-02-03 04:00:00,9.87,77.89,65,29.83,0
2016-02-03 05:00:00,7.38,77,66.09,29.84,0
2016-02-03 06:00:00,7,77,66,29.86,1.38
2016-02-03 07:00:00,14.81,77,64.5,29.89,68.1
2016-02-03 08:00:00,16.94,77.8,61.1,29.93,235.3
2016-02-03 09:00:00,27.19,79.45,58.55,29.94,403.91
2016-02-03 10:00:00,40.06,81.4,56.7,29.94,406.3
2016-02-03 11:00:00,41.25,84,51.82,29.92,619.91
2016-02-03 12:00:00,41.5,87.2,47.4,29.88,714.5
2016-02-03 13:00:00,40.31,88,47.8,29.84,690.8
2016-02-03 14:00:00,48.56,88.6,47.7,29.82,584.8
2016-02-03 15:00:00,48.25,88.56,48,29.79,446.44
2016-02-03 16:00:00,47.12,88.89,47.89,29.79,278.89
2016-02-03 17:00:00,34.62,88.2,49.1,29.8,81.4
2016-02-03 18:00:00,31.56,87.25,51.5,29.81,3.75
2016-02-03 19:00:00,17.69,86.44,52.78,29.83,0
2016-02-03 20:00:00,13.88,86,54.44,29.84,0
2016-02-03 21:00:00,9.19,85,57.09,29.86,0
2016-02-03 22:00:00,8.94,84.8,57.5,29.86,0
2016-02-03 23:00:00,11.56,83.5,58.5,29.86,0
2016-02-04 00:00:00,9.69,83,57,29.86,0
2016-02-04 01:00:00,9.25,81.56,58.78,29.85,0
2016-02-04 02:00:00,10.62,79.9,59.9,29.84,0
2016-02-04 03:00:00,8,78.7,61.5,29.83,0
2016-02-04 04:00:00,7.25,77.6,63.7,29.84,0
2016-02-04 05:00:00,9,77.11,63.11,29.85,0
2016-02-04 06:00:00,10,76.73,65.73,29.87,1.55
2016-02-04 07:00:00,16.62,76.5,66.2,29.89,53.8
2016-02-04 08:00:00,30.38,77.73,65.45,29.92,210.64
2016-02-04 09:00:00,46.5,80.09,61.73,29.94,380.82
2016-02-04 10:00:00,54.5,83.67,54.56,29.93,539.11
2016-02-04 11:00:00,53.5,86.62,49.88,29.9,660.38
2016-02-04 12:00:00,46,88.1,49.1,29.86,651.4
2016-02-04 13:00:00,59.75,88.89,48.67,29.82,687.78
2016-02-04 14:00:00,70.5,90.1,47.4,29.79,537.9
2016-02-04 15:00:00,49.94,90,47.7,29.77,463.1
2016-02-04 16:00:00,54.06,90.2,47.3,29.77,264.6
2016-02-04 17:00:00,47.62,89.78,48.67,29.78,82.11
2016-02-04 18:00:00,24.75,88.7,50.1,29.78,3.5
2016-02-04 19:00:00,19.25,88,52.2,29.81,0
2016-02-04 20:00:00,16.5,87.09,53.45,29.83,0
2016-02-04 21:00:00,11.12,86.33,55.22,29.84,0
2016-02-04 22:00:00,7.94,85.6,57.6,29.85,0
2016-02-04 23:00:00,8.19,84.82,59.09,29.85,0
2016-02-05 00:00:00,9.75,84.6,58.8,29.84,0
2016-02-05 01:00:00,8,82.9,61.7,29.83,0
2016-02-05 02:00:00,6.44,82,64.8,29.82,0
2016-02-05 03:00:00,6.75,81,63.36,29.82,0
2016-02-05 04:00:00,6.25,81,59.89,29.81,0
2016-02-05 05:00:00,7.81,80.55,60.27,29.83,0
2016-02-05 06:00:00,8.75,80,61.5,29.86,2.38
2016-02-05 07:00:00,19.88,80.3,59.1,29.87,66.1
2016-02-05 08:00:00,26.75,82.09,56.27,29.9,218.36
2016-02-05 09:00:00,37.75,84.4,52.7,29.92,419.8
2016-02-05 10:00:00,33,86.1,51.4,29.91,586.5
2016-02-05 11:00:00,35.25,86.8,50.3,29.89,690.9
2016-02-05 12:00:00,29.25,88.78,46.67,29.85,727.22
2016-02-05 13:00:00,51.62,90.3,43.8,29.8,705.3
2016-02-05 14:00:00,55.12,90.78,42.67,29.76,621.78
2016-02-05 15:00:00,51.62,91.2,41.5,29.74,465.1
2016-02-05 16:00:00,44.25,91.4,38.6,29.72,288.1
2016-02-05 17:00:00,33.38,90.6,41.1,29.74,86.3
2016-02-05 18:00:00,22.5,89.09,44.73,29.75,4
2016-02-05 19:00:00,21,88,45.5,29.77,0
2016-02-05 20:00:00,16.88,88,46.2,29.8,0
2016-02-05 21:00:00,12.5,87.1,46.2,29.82,0
2016-02-05 22:00:00,8.88,85.8,48.1,29.83,0
2016-02-05 23:00:00,7.5,84.45,50.09,29.83,0
2016-02-06 00:00:00,6,83.2,51.4,29.82,0
2016-02-06 01:00:00,7.19,82.82,51.55,29.8,0
2016-02-06 02:00:00,6.31,82,52,29.79,0
2016-02-06 03:00:00,5.75,80.6,53.9,29.78,0
2016-02-06 04:00:00,6,79.33,56.56,29.79,0
2016-02-06 05:00:00,5.69,78.67,59,29.81,0
2016-02-06 06:00:00,7.06,78,59.1,29.84,2.3
2016-02-06 07:00:00,4.62,77.89,59.33,29.87,64.11
2016-02-06 08:00:00,3.25,77.91,58.55,29.91,237.27
2016-02-06 09:00:00,1.75,78.2,57.9,29.95,413.1
2016-02-06 10:00:00,3.25,80,52.18,29.96,571.45
2016-02-06 11:00:00,3.75,80.22,50.78,29.95,570.89
2016-02-06 12:00:00,1.75,80.78,49.67,29.92,597.44
2016-02-06 13:00:00,1.94,83.27,46,29.9,701.18
2016-02-06 14:00:00,2.13,83.78,45.44,29.86,613
2016-02-06 15:00:00,2.31,85.1,44.1,29.84,467
2016-02-06 16:00:00,6.56,86,43.4,29.83,278.8
2016-02-06 17:00:00,9.5,84.57,44.43,29.84,78.29
2016-02-06 18:00:00,10.38,83.64,44.55,29.84,4.64
2016-02-06 19:00:00,10.75,82.22,43.67,29.88,0
2016-02-06 20:00:00,8.25,80.5,44,29.9,0
2016-02-06 21:00:00,6.25,78.9,45.7,29.94,0
2016-02-06 22:00:00,6.56,77.4,47.7,29.96,0
2016-02-06 23:00:00,6.69,76.2,50,29.96,0
2016-02-07 00:00:00,8.37,74.5,52.7,29.97,0
2016-02-07 01:00:00,5.88,73.67,54.33,29.96,0
2016-02-07 02:00:00,5.62,72.22,56.33,29.96,0
2016-02-07 03:00:00,5.62,70.64,57.45,29.96,0
2016-02-07 04:00:00,5,69.3,55.2,29.96,0
2016-02-07 05:00:00,6.56,68.2,51.8,29.97,0
2016-02-07 06:00:00,4.5,67.7,49.5,30,2.3
2016-02-07 07:00:00,4,67,45.88,30.04,72.62
2016-02-07 08:00:00,2.44,67,46.4,30.08,247.2
