month,day,hh,load,Temp
7,5,23,6.375,80
7,6,0,7.875,80
7,6,1,7.249999998,80
7,6,2,7.249999998,80
7,6,3,7.125,81
7,6,4,7.249999998,81
7,6,5,6.625000002,80
7,6,6,7.5,80
7,6,7,29.375,80
7,6,8,38.375,80
7,6,9,40.5,80
7,6,10,46.75,82
7,6,11,59,84
7,6,12,55.25,86
7,6,13,59.5,86
7,6,14,58.25,87
7,6,15,41,87
7,6,16,29.25,86
7,6,17,25.75,86
7,6,18,20.625,85
7,6,19,10.375,84
7,6,20,8.500000002,84
7,6,21,6.250000002,83
7,6,22,6,82
7,6,23,5.5,80
7,7,0,6.250000002,80
7,7,1,6.250000002,81
7,7,2,6.75,80
7,7,3,7.5,79
7,7,4,7.999999998,80
7,7,5,7.000000002,79
7,7,6,6.75,79
7,7,7,22,79
7,7,8,24.5,79
7,7,9,25.75,80
7,7,10,32,82
7,7,11,42.375,83
7,7,12,43.125,85
7,7,13,34,88
7,7,14,25.5,88
7,7,15,27.625,88
7,7,16,26.125,90
7,7,17,24.5,89
7,7,18,20.5,88
7,7,19,15.875,88
7,7,20,8.625,87
7,7,21,7.000000002,86
7,7,22,6.625000002,86
7,7,23,5.875,85
7,8,0,6.75,84
7,8,1,8.500000002,84
7,8,2,8.500000002,84
7,8,3,7.999999998,83
7,8,4,7.249999998,84
7,8,5,7.5,83
7,8,6,11.5,83
7,8,7,28.25,82
7,8,8,37.25,82
7,8,9,41.25,84
7,8,10,57,85
7,8,11,55.75,87
7,8,12,59.625,84
7,8,13,66.12499998,89
7,8,14,70.5,89
7,8,15,56.5,92
7,8,16,40.5,91
7,8,17,27.125,90
7,8,18,15.125,91
7,8,19,10,90
7,8,20,9,89
7,8,21,9.250000002,86
7,8,22,10.25,84
7,8,23,10.5,84
7,9,0,7.875,85
7,9,1,7.750000002,85
7,9,2,7.5,85
7,9,3,7.375000002,84
7,9,4,6.625000002,84
7,9,5,7.375000002,84
7,9,6,7.000000002,84
7,9,7,3.875,84
7,9,8,6.625000002,83
7,9,9,18,84
7,9,10,26.25,85
7,9,11,24,87
7,9,12,26.25,88
7,9,13,20.125,90
7,9,14,8.25,90
7,9,15,8.125000002,90
7,9,16,11.5,90
7,9,17,16.5,86
7,9,18,12.5,88
7,9,19,7.000000002,86
7,9,20,7.000000002,85
7,9,21,7.999999998,85
7,9,22,7.999999998,84
7,9,23,7.999999998,84
7,10,0,7.750000002,84
7,10,1,8.125000002,84
7,10,2,9.375,84
7,10,3,8.25,84
7,10,4,8.125000002,83
7,10,5,8.25,81
7,10,6,7.875,81
7,10,7,6.250000002,80
7,10,8,5.5,81
7,10,9,6.124999998,82
7,10,10,5.125,84
7,10,11,5.25,85
7,10,12,5.75,85
7,10,13,7.375000002,86
7,10,14,9.210526314,87
7,10,15,9.75,87
7,10,16,13.375,87
7,10,17,14.25,86
7,10,18,14,86
7,10,19,7.999999998,87
7,10,20,8.25,86
7,10,21,8.125000002,85
7,10,22,7.875,85
7,10,23,7.750000002,84
7,11,0,7.999999998,84
7,11,1,7.5,84
7,11,2,7.249999998,84
7,11,3,6.75,84
7,11,4,6.250000002,84
7,11,5,7.249999998,83
7,11,6,8.25,83
7,11,7,25.125,83
7,11,8,36.375,83
7,11,9,37.75,84
7,11,10,54.25,84
7,11,11,76.75000002,87
7,11,12,76.5,87
7,11,13,87.375,89
7,11,14,73.37500002,90
7,11,15,58.5,90
7,11,16,58.125,91
7,11,17,41.625,90
7,11,18,25.625,89
7,11,19,18.375,89
7,11,20,12.125,88
7,11,21,8.875000002,88
7,11,22,5.75,88
7,11,23,5.25,87
7,12,0,5.625,87
7,12,1,5.625,87
7,12,2,5.25,87
7,12,3,5.75,86
7,12,4,5.5,85
7,12,5,5.5,85
7,12,6,9.499999998,84
7,12,7,25.125,84
7,12,8,31.625,84
7,12,9,34.75,85
7,12,10,57.375,85
7,12,11,69.375,88
7,12,12,70.5,90
7,12,13,75,91
7,12,14,70.00000002,91
7,12,15,51.25,92
7,12,16,40.5,91
7,12,17,36.5,91
7,12,18,22,92
7,12,19,17,91
7,12,20,12.875,89
7,12,21,9.499999998,77
7,12,22,8.625,79
7,12,23,9,78
7,13,0,9.250000002,78
7,13,1,8.749999998,80
7,13,2,8.749999998,81
7,13,3,8.875000002,81
7,13,4,8.500000002,81
7,13,5,9.499999998,80
7,13,6,16.875,80
7,13,7,29,80
7,13,8,35.125,80
7,13,9,54.375,81
7,13,10,66.375,83
7,13,11,66.75,85
7,13,12,60.75,88
7,13,13,67.99999998,90
7,13,14,57.25,91
7,13,15,48.375,89
7,13,16,33,88
7,13,17,27.375,79
7,13,18,21.875,79
7,13,19,19,79
7,13,20,9.75,76
7,13,21,9,77
7,13,22,7.5,78
7,13,23,7.000000002,79
7,14,0,6.499999998,80
7,14,1,6.250000002,80
7,14,2,5.875,80
7,14,3,5.5,80
7,14,4,6.250000002,79
7,14,5,6.124999998,79
7,14,6,9.124999998,80
7,14,7,16.375,80
7,14,8,22.375,80
7,14,9,33.125,82
7,14,10,49.25,84
7,14,11,56.75,86
7,14,12,52.625,87
7,14,13,69.75,88
7,14,14,68.50000002,90
7,14,15,49.375,90
7,14,16,44.25,90
7,14,17,37.875,92
7,14,18,22.5,93
7,14,19,16.75,92
7,14,20,9.124999998,89
7,14,21,7.000000002,87
7,14,22,6.75,83
7,14,23,7.000000002,81
7,15,0,6.874999998,83
7,15,1,6.874999998,84
7,15,2,6.250000002,84
7,15,3,8.500000002,84
7,15,4,8.374999998,84
7,15,5,7.375000002,83
7,15,6,13,83
7,15,7,24.75,82
7,15,8,32.75,82
7,15,9,48.5,84
7,15,10,57.25,87
7,15,11,59.125,87
7,15,12,49.875,88
7,15,13,50.25,91
7,15,14,45.5,92
7,15,15,38.625,93
7,15,16,33.25,93
7,15,17,32.125,95
7,15,18,19.25,95
7,15,19,13.75,94
7,15,20,10.5,91
7,15,21,11.125,88
7,15,22,9,87
7,15,23,8.749999998,87
7,16,0,7.375000002,86
7,16,1,5,86
7,16,2,5.625,86
7,16,3,5.5,85
7,16,4,5.125,83
7,16,5,5.5,83
7,16,6,6.625000002,82
7,16,7,5.125,82
7,16,8,4,82
7,16,9,2.75,83
7,16,10,4.25,85
7,16,11,3.75,88
7,16,12,2.75,89
7,16,13,9,91
7,16,14,9.625000002,93
7,16,15,10.25,95
7,16,16,13.625,95
7,16,17,15.25,95
7,16,18,12.375,95
7,16,19,7.125,84
7,16,20,5.25,86
7,16,21,5.25,86
7,16,22,4.75,86
7,16,23,5.25,86
7,17,0,5.25,85
7,17,1,4.75,83
7,17,2,4.875,81
7,17,3,5,82
7,17,4,5.125,82
7,17,5,4.625,82
7,17,6,4.625,82
7,17,7,3.875,81
7,17,8,2.125,80
7,17,9,4.5,82
7,17,10,3,84
7,17,11,2.625,88
7,17,12,3.625,90
7,17,13,7.375000002,92
7,17,14,2.125,93
7,17,15,3.25,93
7,17,16,6,96
7,17,17,7.750000002,95
7,17,18,7.750000002,91
7,17,19,6.375,91
7,17,20,5.875,92
7,17,21,7.750000002,90
7,17,22,7.750000002,88
7,17,23,7.5,88
7,18,0,6,86
7,18,1,5,86
7,18,2,5.625,85
7,18,3,5.625,85
7,18,4,5.5,84
7,18,5,5.625,84
7,18,6,5.625,83
7,18,7,4.625,83
7,18,8,4.375,83
7,18,9,3,83
7,18,10,1.125,85
7,18,11,1.875,87
7,18,12,2.875,90
7,18,13,4.125,94
7,18,14,2.625,95
7,18,15,7.624999998,95
7,18,16,9.124999998,97
7,18,17,11.375,98
7,18,18,10.875,95
7,18,19,7.875,93
7,18,20,6.375,91
7,18,21,5.875,89
7,18,22,6,88
7,18,23,7.875,88
7,19,0,6.874999998,84
7,19,1,7.249999998,85
7,19,2,7.249999998,85
7,19,3,6.874999998,86
7,19,4,6.375,86
7,19,5,6.75,83
7,19,6,6.250000002,79
7,19,7,5.25,80
7,19,8,9.499999998,80
7,19,9,9.75,80
7,19,10,10.125,83
7,19,11,8.875000002,86
7,19,12,6.124999998,90
7,19,13,7.375000002,91
7,19,14,7.249999998,92
7,19,15,6.499999998,93
7,19,16,9.75,94
7,19,17,11.5,93
7,19,18,11.25,92
7,19,19,10,90
7,19,20,8.25,88
7,19,21,7.750000002,87
7,19,22,8.374999998,87
7,19,23,7.999999998,83
7,20,0,7.750000002,83
7,20,1,6.625000002,84
7,20,2,6.499999998,84
7,20,3,6.625000002,84
7,20,4,6.250000002,83
7,20,5,6.625000002,80
7,20,6,10,80
7,20,7,7.999999998,79
7,20,8,7.125,79
7,20,9,6.124999998,80
7,20,10,5.25,81
7,20,11,4.375,85
7,20,12,5.875,89
7,20,13,5.5,89
7,20,14,3,90
7,20,15,2.875,92
7,20,16,7.125,90
7,20,17,7.750000002,91
7,20,18,8.500000002,89
7,20,19,8.500000002,89
7,20,20,7.249999998,88
7,20,21,6,86
7,20,22,5.75,86
7,20,23,5.625,86
7,21,0,5.75,86
7,21,1,5.375,86
7,21,2,5,79
7,21,3,4.875,80
7,21,4,4.5,80
7,21,5,4.625,75
7,21,6,9.124999998,76
7,21,7,19.875,78
7,21,8,37.25,78
7,21,9,48,79
7,21,10,47.25,81
7,21,11,57.5,82
7,21,12,56.625,86
7,21,13,54.125,88
7,21,14,57.125,90
7,21,15,54.125,89
7,21,16,47.625,90
7,21,17,36.5,88
7,21,18,28.625,88
7,21,19,17.5,88
7,21,20,8.125000002,87
7,21,21,7.125,86
7,21,22,6.75,86
7,21,23,6,85
7,22,0,6.75,85
7,22,1,6.499999998,85
7,22,2,5.875,85
7,22,3,6.375,84
7,22,4,6.124999998,84
7,22,5,5.5,83
7,22,6,6.625000002,83
7,22,7,26.5,82
7,22,8,41.875,83
7,22,9,47.125,83
7,22,10,55.375,85
7,22,11,66.87499998,87
7,22,12,64.99999998,87
7,22,13,61.5,91
7,22,14,54.75,92
7,22,15,46.875,91
7,22,16,36.125,91
7,22,17,31.5,91
7,22,18,24.5,92
7,22,19,21.5,89
7,22,20,12,88
7,22,21,7.999999998,87
7,22,22,5.75,87
7,22,23,6.874999998,87
7,23,0,5.875,86
7,23,1,5.75,86
7,23,2,5.5,85
7,23,3,5,85
7,23,4,4.375,83
7,23,5,4.5,78
7,23,6,4.375,78
7,23,7,3.125,78
7,23,8,2.875,78
7,23,9,7.999999998,79
7,23,10,10.125,80
7,23,11,9.375,83
7,23,12,9,85
7,23,13,12,88
7,23,14,11.75,90
7,23,15,12.25,90
7,23,16,10.25,89
7,23,17,10.5,89
7,23,18,9.75,87
7,23,19,9,86
7,23,20,6.874999998,86
7,23,21,10,85
7,23,22,12.125,85
7,23,23,11.125,84
7,24,0,10.25,84
7,24,1,9.499999998,84
7,24,2,7.5,84
7,24,3,7.249999998,83
7,24,4,7.875,83
7,24,5,7.5,82
7,24,6,6.250000002,82
7,24,7,4.5,81
7,24,8,6.499999998,81
7,24,9,7.125,82
7,24,10,5.75,86
7,24,11,8.875000002,88
7,24,12,18.375,88
7,24,13,19.75,92
7,24,14,14.21052632,86
7,24,15,13.75,87
7,24,16,16.25,86
7,24,17,11.25,91
7,24,18,10.25,90
7,24,19,9,93
7,24,20,7.000000002,92
7,24,21,5.375,88
7,24,22,5.5,87
7,24,23,6.375,86
7,25,0,5.625,86
7,25,1,6.124999998,84
7,25,2,5.25,84
7,25,3,5.25,82
7,25,4,5.25,80
7,25,5,5.25,80
7,25,6,8.25,79
7,25,7,17,79
7,25,8,25.25,79
7,25,9,39.25,79
7,25,10,47.75,79
7,25,11,52,81
7,25,12,57.625,85
7,25,13,64.125,91
7,25,14,61.99999998,91
7,25,15,44.125,91
7,25,16,35.625,95
7,25,17,36.25,94
7,25,18,31.125,93
7,25,19,19.25,80
7,25,20,14.375,81
7,25,21,8.25,83
7,25,22,6.499999998,84
7,25,23,6.250000002,85
7,26,0,5.5,83
7,26,1,5.25,82
7,26,2,5,81
7,26,3,5.125,80
7,26,4,4.875,80
7,26,5,3.75,80
7,26,6,7.999999998,79
7,26,7,17.75,79
7,26,8,28.375,80
7,26,9,32.5,80
7,26,10,35.625,82
7,26,11,39.125,83
7,26,12,37.75,88
7,26,13,43.75,91
7,26,14,46,93
7,26,15,41.25,95
7,26,16,35.375,97
7,26,17,32,94
7,26,18,22.5,93
7,26,19,12.5,90
7,26,20,7.750000002,88
7,26,21,5.5,86
7,26,22,5.75,86
7,26,23,5.5,86
7,27,0,5.25,84
7,27,1,5.5,82
7,27,2,5.5,82
7,27,3,5.625,82
7,27,4,5.25,83
7,27,5,5.25,84
7,27,6,10.375,83
7,27,7,24.75,83
7,27,8,30,83
7,27,9,37,83
7,27,10,44.5,85
7,27,11,61.00000002,85
7,27,12,61.24999998,88
7,27,13,65.74999998,90
7,27,14,65.74999998,91
7,27,15,52.75,90
7,27,16,42.25,92
7,27,17,32.5,90
7,27,18,23.5,90
7,27,19,12,82
7,27,20,6.625000002,82
7,27,21,5.25,77
7,27,22,5.375,77
7,27,23,6,78
7,28,0,5.5,79
7,28,1,5.25,81
7,28,2,5.5,80
7,28,3,5,80
7,28,4,5.375,80
7,28,5,5.875,81
7,28,6,10,81
7,28,7,21.25,81
7,28,8,23.5,80
7,28,9,29.25,81
7,28,10,31.125,82
7,28,11,47.125,84
7,28,12,50.625,87
7,28,13,54.25,90
7,28,14,49.625,90
7,28,15,32.625,91
7,28,16,25.375,91
7,28,17,25,93
7,28,18,18.625,91
7,28,19,11.75,91
7,28,20,9.250000002,88
7,28,21,6.874999998,87
7,28,22,6.499999998,81
7,28,23,8.125000002,80
7,29,0,7.750000002,81
7,29,1,6.625000002,83
7,29,2,5.25,83
7,29,3,5.25,83
7,29,4,4.75,82
7,29,5,5.375,82
7,29,6,7.875,82
7,29,7,21.25,82
7,29,8,30.375,82
7,29,9,43.875,83
7,29,10,59.625,85
7,29,11,62.87500002,85
7,29,12,60.62500002,87
7,29,13,53.25,90
7,29,14,52.375,91
7,29,15,35.25,89
7,29,16,29,89
7,29,17,25.625,89
7,29,18,20.625,89
7,29,19,9.75,88
7,29,20,7.249999998,87
7,29,21,5.75,86
7,29,22,5.5,85
7,29,23,5.375,84
7,30,0,5.125,84
7,30,1,5.25,84
7,30,2,5.5,84
7,30,3,5,83
7,30,4,5,83
7,30,5,5.25,83
7,30,6,5.125,83
7,30,7,4.375,83
7,30,8,3,82
7,30,9,1.75,83
7,30,10,1.5,84
7,30,11,2.5,85
7,30,12,3.875,85
7,30,13,2.875,88
7,30,14,2.875,88
7,30,15,5.125,87
7,30,16,7.5,86
7,30,17,10.5,86
7,30,18,10.75,86
7,30,19,8.500000002,87
7,30,20,6.250000002,87
7,30,21,6.250000002,86
7,30,22,6.874999998,85
7,30,23,6.375,85
7,31,0,6.75,85
7,31,1,6.499999998,84
7,31,2,0,85
7,31,3,0,85
7,31,4,0,84
7,31,5,0,84
7,31,6,0,83
7,31,7,0,83
7,31,8,0,83
7,31,9,0,83
7,31,10,0,84
7,31,11,0,85
7,31,12,0,86
7,31,13,0,88
7,31,14,0,89
7,31,15,0,89
7,31,16,0,91
7,31,17,0,91
7,31,18,0,92
7,31,19,0,92
7,31,20,0,91
7,31,21,0,90
7,31,22,0,89
7,31,23,0,88
8,1,0,0,87
8,1,1,0,87
8,1,2,7.249999998,0
8,1,3,7.249999998,0
8,1,4,6.250000002,0
8,1,5,5.25,0
8,1,6,9,0
8,1,7,23.125,0
8,1,8,28.625,0
8,1,9,36,83
8,1,10,38.25,84
8,1,11,47.125,86
8,1,12,49.875,88
8,1,13,49.625,91
8,1,14,55.375,93
8,1,15,59.75,91
8,1,16,46.5,92
8,1,17,41.375,94
8,1,18,26.625,93
8,1,19,18.125,93
8,1,20,13,92
8,1,21,8.500000002,90
8,1,22,6.874999998,88
8,1,23,6.250000002,87
8,2,0,6,87
8,2,1,5.5,87
8,2,2,5.5,86
8,2,3,5,85
8,2,4,5.5,84
8,2,5,5.25,84
8,2,6,10.25,83
8,2,7,17.75,83
8,2,8,27.5,83
8,2,9,41.25,83
8,2,10,41.75,84
8,2,11,44.5,86
8,2,12,49.75,86
8,2,13,59,89
8,2,14,64.875,90
8,2,15,45.125,91
8,2,16,30.25,90
8,2,17,28.75,90
8,2,18,17.25,91
8,2,19,15.875,91
8,2,20,10.125,89
8,2,21,7.375000002,88
8,2,22,6.625000002,88
8,2,23,5.875,87
8,3,0,5.875,87
8,3,1,5.875,87
8,3,2,5.75,86
8,3,3,5.375,85
8,3,4,6,85
8,3,5,5.75,85
8,3,6,6.250000002,84
8,3,7,20,83
8,3,8,30.5,83
8,3,9,40.5,83
8,3,10,40.625,83
8,3,11,50.375,85
8,3,12,46.75,87
8,3,13,54.375,91
8,3,14,57.875,90
8,3,15,46.25,90
8,3,16,38.875,92
8,3,17,35.625,92
8,3,18,29.5,91
8,3,19,14.5,91
8,3,20,7.125,88
8,3,21,5.625,78
8,3,22,5,82
8,3,23,5.25,83
8,4,0,5.25,84
8,4,1,5.125,84
8,4,2,5.125,84
8,4,3,5.25,83
8,4,4,4.625,82
8,4,5,5.125,82
8,4,6,6.250000002,81
8,4,7,17.25,81
8,4,8,20.75,82
8,4,9,32.5,83
8,4,10,36.75,84
8,4,11,33.5,86
8,4,12,31.375,89
8,4,13,43.875,89
8,4,14,48.75,91
8,4,15,38.25,93
8,4,16,34.5,93
8,4,17,31.25,92
8,4,18,25.5,89
8,4,19,22.625,85
8,4,20,10.375,87
8,4,21,8.500000002,89
8,4,22,6,88
8,4,23,5.875,87
8,5,0,5.125,86
8,5,1,5,86
8,5,2,4.625,86
8,5,3,4.375,86
8,5,4,4.25,85
8,5,5,4.375,85
8,5,6,6.874999998,85
8,5,7,17.75,84
8,5,8,25.5,84
8,5,9,27,84
8,5,10,32.125,85
8,5,11,31.875,85
8,5,12,36,87
8,5,13,38.5,87
8,5,14,34.75,87
8,5,15,28.5,89
8,5,16,27.5,90
8,5,17,27.5,91
8,5,18,19.375,91
8,5,19,9.625000002,76
8,5,20,7.249999998,76
8,5,21,5,77
8,5,22,4.875,78
8,5,23,4.875,78
8,6,0,4.5,79
8,6,1,4.75,79
8,6,2,4.75,79
8,6,3,4.75,79
8,6,4,4.25,79
8,6,5,4.75,79
8,6,6,4.5,79
8,6,7,4.125,79
8,6,8,3.125,79
8,6,9,2.5,80
8,6,10,0.5,80
8,6,11,5.5,82
8,6,12,10.75,86
8,6,13,11.75,87
8,6,14,7.249999998,89
8,6,15,5.75,90
8,6,16,15.125,90
8,6,17,25.375,91
8,6,18,14.875,92
8,6,19,10.375,92
8,6,20,9.625000002,91
8,6,21,7.875,88
8,6,22,6.625000002,77
8,6,23,6.250000002,79
8,7,0,6.375,79
8,7,1,5.75,77
8,7,2,6.124999998,77
8,7,3,6.124999998,77
8,7,4,5.25,78
8,7,5,6,79
8,7,6,5.75,80
8,7,7,5,80
8,7,8,5,79
8,7,9,4.5,79
8,7,10,4,80
8,7,11,3.25,82
8,7,12,3.75,85
8,7,13,2.75,87
8,7,14,3.157894737,89
8,7,15,3.25,91
8,7,16,6.250000002,92
8,7,17,7.249999998,91
8,7,18,7.375000002,77
8,7,19,6.250000002,80
8,7,20,5.125,83
8,7,21,6.499999998,82
8,7,22,6.250000002,82
8,7,23,6,81
8,8,0,6,82
8,8,1,4.75,82
8,8,2,4.5,82
8,8,3,4.75,82
8,8,4,5,82
8,8,5,5.25,81
8,8,6,7.000000002,81
8,8,7,13.75,81
8,8,8,23.25,81
8,8,9,25.5,82
8,8,10,34.5,84
8,8,11,49.25,86
8,8,12,52.375,86
8,8,13,68.12500002,88
8,8,14,60,90
8,8,15,54,92
8,8,16,47,92
8,8,17,40,92
8,8,18,32.125,91
8,8,19,22.625,88
8,8,20,16.875,88
8,8,21,9.250000002,86
8,8,22,5.125,86
8,8,23,5.25,86
8,9,0,5.375,86
8,9,1,5,85
8,9,2,5.125,85
8,9,3,5.125,84
8,9,4,4.875,83
8,9,5,4.75,82
8,9,6,6,82
8,9,7,17.5,81
8,9,8,25,81
8,9,9,36.72413793,82
8,9,10,45.25,84
8,9,11,48.625,86
8,9,12,42.125,89
8,9,13,48.375,90
8,9,14,48.5,88
8,9,15,45.25,90
8,9,16,41,92
8,9,17,35.75,92
8,9,18,26.125,89
8,9,19,10.75,77
8,9,20,8.125000002,77
8,9,21,7.750000002,80
8,9,22,5.625,79
8,9,23,4.5,79
8,10,0,4.125,80
8,10,1,4.375,80
8,10,2,4.5,81
8,10,3,4.25,81
8,10,4,4.375,82
8,10,5,4.5,82
8,10,6,4.625,81
8,10,7,16.125,81
8,10,8,28.75,82
8,10,9,36.25,82
8,10,10,41.125,83
8,10,11,49.625,85
8,10,12,54,87
8,10,13,57.125,89
8,10,14,62.625,90
8,10,15,52,91
8,10,16,44.25,92
8,10,17,37.375,93
8,10,18,20.375,93
8,10,19,10,91
8,10,20,6,90
8,10,21,5.5,88
8,10,22,6.499999998,81
8,10,23,6.250000002,82
8,11,0,5.75,83
8,11,1,5.5,84
8,11,2,5.75,84
8,11,3,5.5,84
8,11,4,5.5,83
8,11,5,5.5,83
8,11,6,4.75,82
8,11,7,17.14285714,82
8,11,8,26.75,82
8,11,9,34.75,83
8,11,10,39.5,84
8,11,11,43.25,86
8,11,12,45.75,88
8,11,13,68.25,90
8,11,14,65.74999998,92
8,11,15,48.875,93
8,11,16,39.75,94
8,11,17,36,93
8,11,18,26.875,80
8,11,19,17.75,80
8,11,20,6.375,83
8,11,21,6.625000002,84
8,11,22,6.250000002,85
8,11,23,5.75,84
8,12,0,5.375,83
8,12,1,5.625,83
8,12,2,5.625,83
8,12,3,5.5,82
8,12,4,5.25,82
8,12,5,5.375,82
8,12,6,5.375,81
8,12,7,4.375,81
8,12,8,3.5,81
8,12,9,1.625,82
8,12,10,1.875,84
8,12,11,2.25,86
8,12,12,3.375,89
8,12,13,3.25,90
8,12,14,1.625,90
8,12,15,1.25,91
8,12,16,5.75,90
8,12,17,8.749999998,91
8,12,18,8.500000002,91
8,12,19,7.5,91
8,12,20,4.75,90
8,12,21,5,88
8,12,22,5.125,87
8,12,23,4.875,85
8,13,0,5,85
8,13,1,5,84
8,13,2,4.5,84
8,13,3,4.875,83
8,13,4,5.125,83
8,13,5,4.5,83
8,13,6,4.5,83
8,13,7,3.75,82
8,13,8,3.5,83
8,13,9,2.5,84
8,13,10,5.125,85
8,13,11,4.5,87
8,13,12,5,88
8,13,13,5.375,89
8,13,14,6.625000002,89
8,13,15,6.124999998,89
8,13,16,15.375,91
8,13,17,21.625,91
8,13,18,20.5,90
8,13,19,16.5,88
8,13,20,10.25,84
8,13,21,7.999999998,85
8,13,22,7.624999998,86
8,13,23,5.875,86
8,14,0,6,86
8,14,1,5.75,86
8,14,2,5.75,86
8,14,3,5.375,85
8,14,4,5.625,84
8,14,5,5.625,84
8,14,6,5.125,83
8,14,7,4.75,83
8,14,8,3.5,83
8,14,9,3.25,84
8,14,10,2.5,85
8,14,11,3,88
8,14,12,3.25,88
8,14,13,11.625,90
8,14,14,12.125,91
8,14,15,13,91
8,14,16,15.5,91
8,14,17,18,91
8,14,18,12.625,90
8,14,19,10.625,90
8,14,20,13,88
8,14,21,6.250000002,88
8,14,22,5.5,85
8,14,23,5.75,86
8,15,0,5.75,86
8,15,1,5.375,85
8,15,2,5.5,84
8,15,3,5.625,84
8,15,4,5.25,83
8,15,5,5.25,84
8,15,6,9,84
8,15,7,25.5,84
8,15,8,40,84
8,15,9,47.5,85
8,15,10,56,86
8,15,11,59,88
8,15,12,51.125,88
8,15,13,56.125,90
8,15,14,51.625,90
8,15,15,39.125,87
8,15,16,40.75,83
8,15,17,30.5,80
8,15,18,26.25,81
8,15,19,13,83
8,15,20,6.75,84
8,15,21,6.499999998,84
8,15,22,6,83
8,15,23,5.25,84
8,16,0,4.875,84
8,16,1,4.5,84
8,16,2,4.625,84
8,16,3,4.75,84
8,16,4,4.125,84
8,16,5,4.875,84
8,16,6,5.875,84
8,16,7,20.5,84
8,16,8,28.875,84
8,16,9,42.5,84
8,16,10,44.75,85
8,16,11,45.875,88
8,16,12,48,88
8,16,13,47.5,89
8,16,14,39.625,90
8,16,15,34.625,89
8,16,16,41.375,88
8,16,17,47,89
8,16,18,33.75,90
8,16,19,18,86
8,16,20,16,82
8,16,21,7.750000002,83
8,16,22,5.375,84
8,16,23,5.375,84
8,17,0,5.75,84
8,17,1,5.5,84
8,17,2,5.5,84
8,17,3,5.5,84
8,17,4,5.375,84
8,17,5,5.5,84
8,17,6,5.75,84
8,17,7,12.875,84
8,17,8,24.125,84
8,17,9,33.125,84
8,17,10,42,86
8,17,11,40.5,87
8,17,12,43.25,89
8,17,13,49,89
8,17,14,58.125,90
8,17,15,52.875,91
8,17,16,52.375,93
8,17,17,37.5,92
8,17,18,25.625,93
8,17,19,11,92
8,17,20,7.249999998,88
8,17,21,6.75,87
8,17,22,6.124999998,87
8,17,23,4.875,87
8,18,0,5,87
8,18,1,5,87
8,18,2,4.75,87
8,18,3,5,86
8,18,4,5,85
8,18,5,4.5,84
8,18,6,11.5,84
8,18,7,22.75,84
8,18,8,33.5,84
8,18,9,37.875,85
8,18,10,50.125,86
8,18,11,58.75,88
8,18,12,51.25,89
8,18,13,54.125,90
8,18,14,56,90
8,18,15,53.25,89
8,18,16,41.75,90
8,18,17,39.625,91
8,18,18,26.25,80
8,18,19,17,86
8,18,20,13.5,87
8,18,21,11.25,87
8,18,22,6.250000002,88
8,18,23,6.499999998,87
8,19,0,6.124999998,86
8,19,1,5.375,85
8,19,2,5.5,84
8,19,3,5.875,84
8,19,4,5.375,84
8,19,5,5.5,84
8,19,6,7.249999998,84
8,19,7,24.75,84
8,19,8,33.25,84
8,19,9,46.25,84
8,19,10,41,86
8,19,11,40,88
8,19,12,47.25,89
8,19,13,62.625,89
8,19,14,59.125,90
8,19,15,38.75,88
8,19,16,31.75,89
8,19,17,26,89
8,19,18,18.75,90
8,19,19,10.25,89
8,19,20,7.375000002,89
8,19,21,6.375,88
8,19,22,4.75,87
8,19,23,4.75,87
8,20,0,4.75,87
8,20,1,4.75,86
8,20,2,4.625,86
8,20,3,5.125,86
8,20,4,4.75,85
8,20,5,4.5,85
8,20,6,4.875,85
8,20,7,4,84
8,20,8,2.625,84
8,20,9,2,85
8,20,10,4.5,87
8,20,11,4.625,89
8,20,12,5.375,90
8,20,13,11.125,90
8,20,14,6.124999998,91
8,20,15,12.5,93
8,20,16,13.25,92
8,20,17,17.25,93
8,20,18,12.25,91
8,20,19,8.125000002,91
8,20,20,4.625,89
8,20,21,5.25,87
8,20,22,4.875,87
8,20,23,4.625,87
8,21,0,5.125,86
8,21,1,5,86
8,21,2,4.375,86
8,21,3,4.75,85
8,21,4,5.125,85
8,21,5,4.25,84
8,21,6,4.625,84
8,21,7,3.25,84
8,21,8,1.75,83
8,21,9,0.75,84
8,21,10,4,86
8,21,11,3.75,88
8,21,12,5,89
8,21,13,4.375,93
8,21,14,2.5,93
8,21,15,2.125,93
8,21,16,6.124999998,93
8,21,17,12.625,94
8,21,18,18.25,95
8,21,19,9,92
8,21,20,6.75,91
8,21,21,6.874999998,89
8,21,22,6.874999998,81
8,21,23,6.499999998,82
8,22,0,6,84
8,22,1,5.5,84
8,22,2,5.25,84
8,22,3,5.5,84
8,22,4,5.25,85
8,22,5,5.25,84
8,22,6,10.625,83
8,22,7,26.375,82
8,22,8,40.25,82
8,22,9,49.25,82
8,22,10,58.75,84
8,22,11,67.125,87
8,22,12,61.37500002,89
8,22,13,61.5,91
8,22,14,55.65789473,92
8,22,15,53,94
8,22,16,50.5,95
8,22,17,43,96
8,22,18,30.25,97
8,22,19,20.125,96
8,22,20,11.875,94
8,22,21,9.375,89
8,22,22,7.875,88
8,22,23,7.5,88
8,23,0,6,87
8,23,1,7.000000002,87
8,23,2,7.875,87
